Term;Scientific Name;Type;workId;WordsFrame;Sentence
wildcat;Felis silvestris;organism;PG16589;98.0;uncle jim began to show signs of life about july fifteenth when the dove season opened, he came into his own from the middle of october until the first of february, during which period one can shoot both ducks and quail, he died down to the bare earth when the game season was over, and only sent up a few green shoots of interest in the matter of supplying his wildcat with that innumerable agricultural pest, the blackbird.
blackbird;Curaeus curaeus;organism;PG16589;98.0;uncle jim began to show signs of life about july fifteenth when the dove season opened, he came into his own from the middle of october until the first of february, during which period one can shoot both ducks and quail, he died down to the bare earth when the game season was over, and only sent up a few green shoots of interest in the matter of supplying his wildcat with that innumerable agricultural pest, the blackbird.
duck;Anatidae;organism;PG16589;98.0;uncle jim began to show signs of life about july fifteenth when the dove season opened, he came into his own from the middle of october until the first of february, during which period one can shoot both ducks and quail, he died down to the bare earth when the game season was over, and only sent up a few green shoots of interest in the matter of supplying his wildcat with that innumerable agricultural pest, the blackbird.
quail;Perdicinae;organism;PG16589;98.0;uncle jim began to show signs of life about july fifteenth when the dove season opened, he came into his own from the middle of october until the first of february, during which period one can shoot both ducks and quail, he died down to the bare earth when the game season was over, and only sent up a few green shoots of interest in the matter of supplying his wildcat with that innumerable agricultural pest, the blackbird.
horse;Equus ferus caballus;organism;PG16589;98.0;the old horse jogged along very steadily, considering the fact that he was as likely to be put at cross country as a road.
quail;Perdicinae;organism;PG16589;98.0;a covey of quail disappearing in the brush caused us to pull up.
bird;Aves;organism;PG16589;98.0;we hunted them leisurely for a half hour and gathered in a dozen birds.
duck;Anatidae;organism;PG16589;98.0;always we tried to sneak ducks, no matter how hopeless the situation might seem.
duck;Anatidae;organism;PG16589;99.0;i laughed at uncle jim because i had three ducks.
tree;Tracheophyta;organism;PG16589;99.0;we investigated all the holes in all the trees, in hopes of 'coons or honey or something or other.
horse;Equus ferus caballus;organism;PG16589;99.0;on the other side the horse could attain the top by a rush, after which, having gained at least a front footing over the bank, he could draw the light vehicle by dead weight the rest of the distance.
horse;Equus ferus caballus;organism;PG16589;99.0;the horse discovered it at the same time.
horse;Equus ferus caballus;organism;PG16589;99.0;and as for the horse, alarmed by the check and consequent scramble, he just plain bolted, fortunately straight ahead.
animal;Animalia;organism;PG16589;99.0;uncle jim, in his naming of animals, always showed a stern disregard for the female sex.
oak;Quercus;organism;PG16589;99.0;over to the left grew a small white oak.
white oak;Quercus alba;organism;PG16589;99.0;over to the left grew a small white oak.
tree;Tracheophyta;organism;PG16589;99.0;it was not an easy matter, for we were too lazy to climb the tree unless we had to.
dog;Canis lupus familiaris;organism;PG16589;100.0;the dachshunds may look like bologna sausages on legs, ran the gist of her argument, and they may progress like rather lively measuring worms, and the usefulness of their structure may seem to limit itself to a facility for getting under furniture without stooping, but --mrs. kitty's eloquence always ended by convincing herself, and she became very serious--but that is not the dogs' fault.
dog;Canidae;organism;PG16589;100.0;the dachshunds may look like bologna sausages on legs, ran the gist of her argument, and they may progress like rather lively measuring worms, and the usefulness of their structure may seem to limit itself to a facility for getting under furniture without stooping, but --mrs. kitty's eloquence always ended by convincing herself, and she became very serious--but that is not the dogs' fault.
bobcat;Lynx rufus;organism;PG16589;100.0;coyotes and bobcats are medium-size game, someone ventured to point out.
dog;Canis lupus familiaris;organism;PG16589;100.0;if only we could have a badger, we could almost hear them say to each other in dog language, a strong, morose, savage badger!
dog;Canidae;organism;PG16589;100.0;if only we could have a badger, we could almost hear them say to each other in dog language, a strong, morose, savage badger!
rust;Pucciniales;organism;PG16589;100.0;we are wasting our days in idleness, our talents rust from disuse!
dog;Canis lupus familiaris;organism;PG16589;101.0;i don't pretend to be in the same class with old ben or young ben, or even of the fox terriers, but if i'm not more of a dog than that lot of splay-footed freaks, i'll go bite myself!
dog;Canidae;organism;PG16589;101.0;i don't pretend to be in the same class with old ben or young ben, or even of the fox terriers, but if i'm not more of a dog than that lot of splay-footed freaks, i'll go bite myself!
fox;Vulpes;organism;PG16589;101.0;i don't pretend to be in the same class with old ben or young ben, or even of the fox terriers, but if i'm not more of a dog than that lot of splay-footed freaks, i'll go bite myself!
dog;Canis lupus familiaris;organism;PG16589;101.0;"if they're that hard up for dogs, i'll be cornswizzled if i don't go myself!"""
dog;Canidae;organism;PG16589;101.0;"if they're that hard up for dogs, i'll be cornswizzled if i don't go myself!"""
paw;Mammalia;body;PG16589;101.0;when punished he rolled over and held all four paws in the air.
tree;Tracheophyta;organism;PG16589;101.0;arrived at the tree the whole procession drew into a half circle.
oak;Quercus;organism;PG16589;101.0;this was quite a job, for the oak was tough, and the position difficult.
tree;Tracheophyta;organism;PG16589;101.0;tommy had ascended the tree, and proclaimed loudly the first signs of daylight as the axe bit through.
horse;Equus ferus caballus;organism;PG16589;101.0;next the horses' heads stood the drivers of the various vehicles, anxious to miss none of the fun.
tree;Tracheophyta;organism;PG16589;101.0;the dachshunds sat on their haunches, looking up, and probably wondering why their friend, tommy, insisted on roosting up a tree.
ash;Fraxinus;organism;PG16589;101.0;at last uncle jim, knocking the ashes from his pipe, moved into action.
grass;Agrostis capillaris;organism;PG16589;101.0;he plucked a double handful of the tall, dry grass, touched a match to it, and thrust it in the nick.
grass;Poaceae;organism;PG16589;101.0;he plucked a double handful of the tall, dry grass, touched a match to it, and thrust it in the nick.
tree;Tracheophyta;organism;PG16589;102.0;thereupon he fell out of the tree incontinently, with the 'coon on top of him.
beast;Animalia;organism;PG16589;102.0;although we could plainly see that tommy was in no degree injured by his short fall, yet we all realized that it was going to be serious to be mixed up with a raging, snarling beast fight of twenty-two members.
dog;Canis lupus familiaris;organism;PG16589;102.0;several even started forward to restrain the dogs, but stopped as they realized the impossibilities.
dog;Canidae;organism;PG16589;102.0;several even started forward to restrain the dogs, but stopped as they realized the impossibilities.
grass;Agrostis capillaris;organism;PG16589;102.0;the dachshunds took one horrified look, then with the precision of a drilled man,oe,uvre they unanimously turned tail and plunged into the tall grass.
grass;Poaceae;organism;PG16589;102.0;the dachshunds took one horrified look, then with the precision of a drilled man,oe,uvre they unanimously turned tail and plunged into the tall grass.
perch;Percinae;organism;PG16589;102.0;from my elevated perch i could see it waving agitatedly as they made their way through it in the direction of the distant ranch.
tree;Tracheophyta;organism;PG16589;102.0;tommy, still seated where he had fallen, leaned weakly against the tree, the tears coursing down his cheeks.
dog;Canis lupus familiaris;organism;PG16589;102.0;"of course, i like to see people have a good time, and i hope you won't curtail your enjoyment on my account, but if you've had quite enough of those made-in-germany imitations, perhaps you'll just stroll over and see what one good american-built dog can do!"""
dog;Canidae;organism;PG16589;102.0;"of course, i like to see people have a good time, and i hope you won't curtail your enjoyment on my account, but if you've had quite enough of those made-in-germany imitations, perhaps you'll just stroll over and see what one good american-built dog can do!"""
poplar;Populus;organism;PG16589;102.0;the houses were always of new boards, unpainted, perched on four-by-fours, in the middle of bare ground, perhaps surrounded by young poplars or cottonwoods, but more likely fully exposed to the sun.
windmill;Allionia;organism;PG16589;102.0;a rough corral and windmill completed the arrangements.
alfalfa;Medicago sativa;organism;PG16589;102.0;near the house was usually a small patch of alfalfa.
dog;Canis lupus familiaris;organism;PG16589;102.0;to greet us rushed forth a half-dozen mongrel dogs, and appeared a swarm of children, followed by the woman of the place.
dog;Canidae;organism;PG16589;102.0;to greet us rushed forth a half-dozen mongrel dogs, and appeared a swarm of children, followed by the woman of the place.
dog;Canis lupus familiaris;organism;PG16589;102.0;uncle jim knew them all by name, including even the dogs.
